#Case,Cone_Angle,Omega_RPM,Pitch_Angle,Vz_ms,Avg_Fpx,Avg_Fpy,Avg_Fpz,Avg_Mpx,Avg_Mpy,Avg_Mpz
4_300_0,4,300,0,3.25,-0.022213458,0.012041604,0.24473011,-0.002180552,-0.013499981,0.000532961
5_300_-5,5,300,-5,3.25,-0.024931666,0.027719081,0.228487857,-0.001915327,-0.012331066,0.001301771
5_300_-4,5,300,-4,3.25,-0.025194978,0.0246182,0.232492478,-0.001972176,-0.012572665,0.001161257
5_300_-3,5,300,-3,3.25,-0.025396753,0.021541103,0.236292178,-0.00204883,-0.012811052,0.00100651
5_300_-2,5,300,-2,3.25,-0.025554659,0.01842148,0.238840906,-0.002091077,-0.013021448,0.000842198
5_300_-1,5,300,-1,3.25,-0.025813062,0.01576562,0.243080645,-0.002157267,-0.013241713,0.00065004
5_300_0,5,300,0,3.25,-0.02602411,0.012547066,0.245634691,-0.002211086,-0.013480938,0.000467293
0_240_-5,0,240,-5,3.25,-0.007317872,0.020520511,0.182285624,-0.001592509,-0.009278151,0.001037891
0_240_-4,0,240,-4,3.25,-0.007522756,0.017836685,0.185108689,-0.001670959,-0.009413695,0.000902921
0_240_-3,0,240,-3,3.25,-0.007635737,0.014749697,0.186351654,-0.00168883,-0.009450996,0.000748738
0_240_-2,0,240,-2,3.25,-0.007961017,0.011908138,0.189542219,-0.001754222,-0.009666429,0.000610026
0_240_-1,0,240,-1,3.25,-0.008013954,0.009240468,0.190711741,-0.001803437,-0.00967679,0.000473127
0_240_0,0,240,0,3.25,-0.008551705,0.006381043,0.191251987,-0.001806538,-0.009777866,0.000318875
1_240_-5,1,240,-5,3.25,-0.010275192,0.020255171,0.182382632,-0.001627859,-0.009108461,0.0009535
1_240_-4,1,240,-4,3.25,-0.010428956,0.017598412,0.185030103,-0.001698667,-0.009273202,0.000817366
1_240_-3,1,240,-3,3.25,-0.010600787,0.014637072,0.186669389,-0.001720707,-0.009354136,0.000680205
1_240_-2,1,240,-2,3.25,-0.010913252,0.011968325,0.188996732,-0.001778456,-0.009478443,0.00053608
1_240_-1,1,240,-1,3.25,-0.010812365,0.00907598,0.190014506,-0.001798029,-0.009544973,0.00040413
1_240_0,1,240,0,3.25,-0.011316141,0.006473346,0.192114887,-0.001853767,-0.009688128,0.000271841
2_240_-5,2,240,-5,3.25,-0.013126481,0.020224247,0.182969594,-0.001665251,-0.009052785,0.000887788
2_240_-4,2,240,-4,3.25,-0.013350015,0.017519293,0.184950427,-0.001721199,-0.009164459,0.000747494
2_240_-3,2,240,-3,3.25,-0.013418515,0.014647385,0.186147272,-0.001755175,-0.009212668,0.000601174
2_240_-2,2,240,-2,3.25,-0.013630523,0.011973756,0.18831137,-0.001813001,-0.009356812,0.000467481
2_240_-1,2,240,-1,3.25,-0.013825906,0.009098603,0.189585472,-0.00183877,-0.009407629,0.00032055
2_240_0,2,240,0,3.25,-0.014111541,0.00634716,0.191514689,-0.001878836,-0.009560821,0.000192876
3_240_-5,3,240,-5,3.25,-0.015961818,0.020365537,0.182931057,-0.001695112,-0.008981511,0.000819779
3_240_-4,3,240,-4,3.25,-0.016295025,0.017598068,0.184919351,-0.001745676,-0.00908573,0.000680503
3_240_-3,3,240,-3,3.25,-0.016572568,0.01489082,0.186932397,-0.00179634,-0.009199985,0.000548007
3_240_-2,3,240,-2,3.25,-0.01675408,0.012121918,0.188478258,-0.001838383,-0.009300777,0.000409906
3_240_-1,3,240,-1,3.25,-0.016979681,0.009365024,0.190069196,-0.001886982,-0.009405678,0.00026976
3_240_0,3,240,0,3.25,-0.017261341,0.006292362,0.191399312,-0.001911519,-0.009494752,0.000127689
4_240_-5,4,240,-5,3.25,-0.018704934,0.02047336,0.18336681,-0.001718524,-0.008987911,0.000782103
4_240_-4,4,240,-4,3.25,-0.018950723,0.017700256,0.185139133,-0.001763614,-0.009088405,0.000651408
4_240_-3,4,240,-3,3.25,-0.019174131,0.015079868,0.186974212,-0.001817311,-0.009213554,0.00051384
4_240_-2,4,240,-2,3.25,-0.019585181,0.012320981,0.188634719,-0.001856133,-0.009305578,0.000369642
4_240_-1,4,240,-1,3.25,-0.020034891,0.009570336,0.190831948,-0.001910755,-0.009443049,0.000228097
4_240_0,4,240,0,3.25,-0.02046532,0.006569792,0.19223427,-0.00194623,-0.009540168,7.84E-05
5_240_-5,5,240,-5,3.25,-0.021614164,0.020727129,0.184033654,-0.001738475,-0.009019354,0.000757839
5_240_-4,5,240,-4,3.25,-0.021900806,0.018033409,0.185750385,-0.001780474,-0.009114711,0.000614611
5_240_-3,5,240,-3,3.25,-0.022299586,0.015449243,0.187851779,-0.001834502,-0.009257169,0.000481268
5_240_-2,5,240,-2,3.25,-0.022689279,0.012628864,0.18944386,-0.001878769,-0.009341101,0.000337244
5_240_-1,5,240,-1,3.25,-0.023106018,0.009740396,0.19141121,-0.001924571,-0.009456735,0.00018847
5_240_0,5,240,0,3.25,-0.023617929,0.006793185,0.192864506,-0.001969487,-0.009561615,4.27E-05
0_180_-5,0,180,-5,3.25,-0.005832842,0.014058834,0.147231094,-0.001444031,-0.006992305,0.000658839
0_180_-4,0,180,-4,3.25,-0.005901667,0.011867302,0.149042625,-0.001504506,-0.007115274,0.00055814
0_180_-3,0,180,-3,3.25,-0.005904806,0.009331721,0.149686676,-0.001514625,-0.007160441,0.00043846
0_180_-2,0,180,-2,3.25,-0.0060121,0.006938007,0.1513127,-0.001562884,-0.007303508,0.000333363
0_180_-1,0,180,-1,3.25,-0.006026905,0.0046423,0.151859929,-0.001595678,-0.007330829,0.000216669
0_180_0,0,180,0,3.25,-0.006114575,0.001993992,0.151965428,-0.001612802,-0.007390727,7.21E-05
1_180_-5,1,180,-5,3.25,-0.008368457,0.014161862,0.148010965,-0.001464442,-0.006967444,0.000631902
1_180_-4,1,180,-4,3.25,-0.008440619,0.011811349,0.149610489,-0.001516191,-0.007090397,0.000524723
1_180_-3,1,180,-3,3.25,-0.00849378,0.00929798,0.150521154,-0.001536915,-0.007145261,0.000408068
1_180_-2,1,180,-2,3.25,-0.008569408,0.00689934,0.151586326,-0.001578148,-0.007222348,0.000292658
1_180_-1,1,180,-1,3.25,-0.008416744,0.004398631,0.152251866,-0.001597938,-0.007287909,0.000176162
1_180_0,1,180,0,3.25,-0.008568814,0.002001007,0.153101268,-0.001642651,-0.007368499,5.83E-05
2_180_-5,2,180,-5,3.25,-0.01094262,0.01419639,0.149001636,-0.001488924,-0.006960934,0.000602967
2_180_-4,2,180,-4,3.25,-0.011061609,0.011825784,0.150284354,-0.001528916,-0.007056134,0.000493118
2_180_-3,2,180,-3,3.25,-0.011043416,0.009349639,0.151051612,-0.001554653,-0.007106711,0.000373893
2_180_-2,2,180,-2,3.25,-0.011099704,0.006944397,0.152338322,-0.001601217,-0.007211804,0.000261231
2_180_-1,2,180,-1,3.25,-0.011033491,0.00442958,0.152789,-0.00162141,-0.007238956,0.000142715
2_180_0,2,180,0,3.25,-0.011019659,0.001954272,0.153644864,-0.001657006,-0.0073329,2.59E-05
3_180_-5,3,180,-5,3.25,-0.013572622,0.014273149,0.149707592,-0.001508276,-0.006929275,0.000569677
3_180_-4,3,180,-4,3.25,-0.01367124,0.011852,0.150852138,-0.001543563,-0.00701615,0.0004573
3_180_-3,3,180,-3,3.25,-0.013707166,0.009442644,0.151966044,-0.001582444,-0.007105095,0.00034779
3_180_-2,3,180,-2,3.25,-0.013728683,0.006939041,0.152761282,-0.001612077,-0.007175643,0.000230114
3_180_-1,3,180,-1,3.25,-0.013762082,0.004485918,0.153629538,-0.001653442,-0.007250222,0.000114177
3_180_0,3,180,0,3.25,-0.013793212,0.001913462,0.153975718,-0.001672576,-0.007289009,-9.21E-06
4_180_-5,4,180,-5,3.25,-0.016151762,0.014355393,0.150344727,-0.001528448,-0.006917817,0.000539012
4_180_-4,4,180,-4,3.25,-0.016233099,0.011891218,0.151331952,-0.001557675,-0.006986353,0.000428148
4_180_-3,4,180,-3,3.25,-0.016367066,0.009508676,0.152486516,-0.001596894,-0.007080082,0.000315784
4_180_-2,4,180,-2,3.25,-0.016428722,0.006972598,0.153272962,-0.00162564,-0.007141465,0.000201005
4_180_-1,4,180,-1,3.25,-0.016539341,0.004505508,0.15435702,-0.001664258,-0.007242993,8.44E-05
4_180_0,4,180,0,3.25,-0.016643137,0.001975404,0.154942143,-0.001693134,-0.007302873,-4.09E-05
5_180_-5,5,180,-5,3.25,-0.018825564,0.014470982,0.151049347,-0.001545365,-0.006910361,0.000507782
5_180_-4,5,180,-4,3.25,-0.018894342,0.012014564,0.15189515,-0.001573844,-0.006972834,0.000394843
5_180_-3,5,180,-3,3.25,-0.019038494,0.009507443,0.152931356,-0.001611496,-0.007053984,0.000284493
5_180_-2,5,180,-2,3.25,-0.019130189,0.007033971,0.153725994,-0.001642873,-0.00711968,0.000172333
5_180_-1,5,180,-1,3.25,-0.019256872,0.004423886,0.154763456,-0.001675487,-0.007194772,4.90E-05
5_180_0,5,180,0,3.25,-0.019428746,0.002005138,0.155301371,-0.001707839,-0.007269203,-7.26E-05
0_120_-5,0,120,-5,3.25,-0.004374317,0.00997332,0.123260661,-0.001344115,-0.005836673,0.000457869
0_120_-4,0,120,-4,3.25,-0.004404098,0.008033236,0.124257088,-0.001390689,-0.005915076,0.000371751
0_120_-3,0,120,-3,3.25,-0.004348084,0.005822518,0.124325564,-0.001401158,-0.005929078,0.000266797
0_120_-2,0,120,-2,3.25,-0.004368831,0.003725717,0.125049281,-0.001442131,-0.006006531,0.00017621
0_120_-1,0,120,-1,3.25,-0.004309795,0.001718806,0.125155476,-0.001464994,-0.006015322,7.41E-05
0_120_0,0,120,0,3.25,-0.00443432,-0.000479492,0.125168007,-0.0014859,-0.006056342,-4.67E-05
1_120_-5,1,120,-5,3.25,-0.006534203,0.010079458,0.123822178,-0.001354099,-0.005812357,0.00043375
1_120_-4,1,120,-4,3.25,-0.006541678,0.008029285,0.124579158,-0.001394881,-0.005887175,0.000342169
1_120_-3,1,120,-3,3.25,-0.006532509,0.005834492,0.124873791,-0.001412839,-0.005913717,0.000240676
1_120_-2,1,120,-2,3.25,-0.006551812,0.003743957,0.12529845,-0.001446471,-0.005956675,0.000141964
1_120_-1,1,120,-1,3.25,-0.006378324,0.001595891,0.125420449,-0.001464841,-0.005974874,4.23E-05
1_120_0,1,120,0,3.25,-0.006491282,-0.000464309,0.125785729,-0.001501224,-0.006026105,-6.18E-05
2_120_-5,2,120,-5,3.25,-0.00874542,0.010145854,0.124455776,-0.001368717,-0.005800056,0.000410205
2_120_-4,2,120,-4,3.25,-0.008771529,0.008046709,0.124994213,-0.001399243,-0.005855672,0.000313839
2_120_-3,2,120,-3,3.25,-0.008701423,0.00589879,0.125238463,-0.001421247,-0.005879738,0.000210617
2_120_-2,2,120,-2,3.25,-0.008703139,0.003809432,0.125742212,-0.001457419,-0.005935884,0.000112188
2_120_-1,2,120,-1,3.25,-0.008612685,0.001671074,0.12577653,-0.001475945,-0.005942613,9.87E-06
2_120_0,2,120,0,3.25,-0.008554667,-0.000463441,0.12604684,-0.001506059,-0.005986544,-8.85E-05
3_120_-5,3,120,-5,3.25,-0.010968629,0.01020364,0.124854797,-0.001377717,-0.00577017,0.000382067
3_120_-4,3,120,-4,3.25,-0.010964655,0.008076684,0.125302363,-0.00140517,-0.005819963,0.000283491
3_120_-3,3,120,-3,3.25,-0.01095102,0.005992906,0.125813836,-0.001437112,-0.005870693,0.000184651
3_120_-2,3,120,-2,3.25,-0.010920013,0.003818695,0.126027189,-0.00146154,-0.005905124,8.28E-05
3_120_-1,3,120,-1,3.25,-0.010896974,0.001726336,0.126235398,-0.001494195,-0.00593933,-1.73E-05
3_120_0,3,120,0,3.25,-0.010844628,-0.0004424,0.126115929,-0.00151156,-0.005945331,-0.000120246
4_120_-5,4,120,-5,3.25,-0.013182104,0.010239076,0.125166453,-0.001386452,-0.005746229,0.000352638
4_120_-4,4,120,-4,3.25,-0.013169191,0.008098433,0.125573498,-0.001412139,-0.005786052,0.000254361
4_120_-3,4,120,-3,3.25,-0.013200124,0.006028052,0.12603162,-0.001442641,-0.005837943,0.000155683
4_120_-2,4,120,-2,3.25,-0.013166277,0.00383233,0.126238357,-0.001466517,-0.005869202,5.75E-05
4_120_-1,4,120,-1,3.25,-0.013206989,0.0017139,0.126667501,-0.001498228,-0.005923663,-4.46E-05
4_120_0,4,120,0,3.25,-0.013194813,-0.000430202,0.126725767,-0.001520974,-0.005951454,-0.000148772
5_120_-5,5,120,-5,3.25,-0.015505441,0.010300581,0.125510071,-0.001394996,-0.005721491,0.000323864
5_120_-4,5,120,-4,3.25,-0.015446807,0.008175629,0.125798645,-0.001418914,-0.005757508,0.00022455
5_120_-3,5,120,-3,3.25,-0.015453037,0.006011772,0.12620225,-0.001448717,-0.005805518,0.000126644
5_120_-2,5,120,-2,3.25,-0.015432035,0.003873787,0.126444538,-0.001474612,-0.005841713,2.96E-05
5_120_-1,5,120,-1,3.25,-0.015445472,0.00164881,0.126824125,-0.001500089,-0.005880609,-7.44E-05
5_120_0,5,120,0,3.25,-0.015482709,-0.0004085,0.126796412,-0.001525932,-0.005914809,-0.000178895
0_600_-5,0,600,-5,3,0.001948645,0.02616829,0.232449375,-0.0006546,-0.015801948,0.001592545
0_600_-4,0,600,-4,3,0.001613807,0.02534989,0.246625199,-0.000823564,-0.017127183,0.001577098
0_600_-3,0,600,-3,3,0.001644936,0.022268703,0.256598048,-0.000731703,-0.017969228,0.001315892
0_600_-2,0,600,-2,3,0.002024238,0.020285781,0.270362806,-0.000902892,-0.019255365,0.001236299
0_600_-1,0,600,-1,3,0.002583785,0.019536466,0.285292382,-0.001182832,-0.020542997,0.001241363
0_600_0,0,600,0,3,0.002803966,0.017205741,0.292538088,-0.001198609,-0.021252279,0.001092136
1_600_-5,1,600,-5,3,-0.000883249,0.025384606,0.235869943,-0.000778356,-0.016015,0.001561077
1_600_-4,1,600,-4,3,-0.000886298,0.024614463,0.249310207,-0.000950293,-0.017283732,0.001564397
1_600_-3,1,600,-3,3,-0.000846411,0.022212752,0.25837161,-0.000886783,-0.018060184,0.001410205
1_600_-2,1,600,-2,3,-0.000774286,0.020198501,0.271573314,-0.000990498,-0.019244828,0.001273009
1_600_-1,1,600,-1,3,-0.000902208,0.019153312,0.285440958,-0.001072144,-0.020525429,0.00116727
1_600_0,1,600,0,3,-0.001805404,0.01705596,0.299390459,-0.001307595,-0.02175143,0.000983776
2_600_-5,2,600,-5,3,-0.004245174,0.025109467,0.23964359,-0.000845225,-0.016282512,0.001555308
2_600_-4,2,600,-4,3,-0.004249543,0.024041207,0.252320041,-0.000978736,-0.017435484,0.001492162
2_600_-3,2,600,-3,3,-0.004071364,0.021973585,0.262564256,-0.000989596,-0.018296993,0.001351422
2_600_-2,2,600,-2,3,-0.003778788,0.020392909,0.275627408,-0.001164712,-0.019466949,0.001266769
2_600_-1,2,600,-1,3,-0.003185884,0.018489726,0.283594737,-0.00117152,-0.020174363,0.001143261
2_600_0,2,600,0,3,-0.00483515,0.016341665,0.30192416,-0.001444547,-0.021842816,0.000954738
3_600_-5,3,600,-5,3,-0.007414512,0.025027308,0.242569766,-0.00095639,-0.016475561,0.001562852
3_600_-4,3,600,-4,3,-0.007559069,0.02360191,0.254719598,-0.001055325,-0.017575514,0.001488847
3_600_-3,3,600,-3,3,-0.007660694,0.021824994,0.266268673,-0.001134939,-0.01859138,0.001369842
3_600_-2,3,600,-2,3,-0.007685064,0.020085811,0.278611882,-0.001279373,-0.019672621,0.001265406
3_600_-1,3,600,-1,3,-0.007665664,0.01805291,0.289722629,-0.001375544,-0.020607162,0.001121995
3_600_0,3,600,0,3,-0.008446051,0.015621065,0.3020494,-0.001526988,-0.02179542,0.000907667
4_600_-5,4,600,-5,3,-0.010881012,0.025078071,0.24578625,-0.001068803,-0.016699691,0.001572826
4_600_-4,4,600,-4,3,-0.011008317,0.023406421,0.256523253,-0.001127098,-0.017655563,0.001462413
4_600_-3,4,600,-3,3,-0.011124616,0.022004861,0.268402346,-0.001240965,-0.018715584,0.001374533
4_600_-2,4,600,-2,3,-0.011481064,0.020096923,0.280829353,-0.001351959,-0.019791193,0.001237735
4_600_-1,4,600,-1,3,-0.011937354,0.018124621,0.292793976,-0.001487454,-0.020857446,0.001090615
4_600_0,4,600,0,3,-0.012776272,0.015560897,0.306312431,-0.00161256,-0.021965651,0.000874316
5_600_-5,5,600,-5,3,-0.014636275,0.024999411,0.248642187,-0.001161989,-0.016908824,0.001560813
5_600_-4,5,600,-4,3,-0.014671192,0.023636166,0.259047896,-0.001236263,-0.017842745,0.001479773
5_600_-3,5,600,-3,3,-0.0152681,0.0221297,0.271834046,-0.001362757,-0.0189707,0.001373577
5_600_-2,5,600,-2,3,-0.01567068,0.019947339,0.283264215,-0.001440598,-0.019963567,0.001228315
5_600_-1,5,600,-1,3,-0.016845969,0.017839346,0.297379929,-0.001607579,-0.021164176,0.001057749
5_600_0,5,600,0,3,-0.018600226,0.017121745,0.319639643,-0.001803382,-0.02267942,0.00077439
0_570_-5,0,570,-5,3,0.001247254,0.026521168,0.23214475,-0.000701719,-0.015714242,0.001665214
0_570_-4,0,570,-4,3,0.000981318,0.025288603,0.245768491,-0.000876094,-0.016942025,0.001613231
0_570_-3,0,570,-3,3,0.001129505,0.022494316,0.255649684,-0.000817631,-0.017732918,0.001398012
0_570_-2,0,570,-2,3,0.001342129,0.020348865,0.269048862,-0.00097436,-0.018941169,0.001307104
0_570_-1,0,570,-1,3,0.001416873,0.019287229,0.287898345,-0.001256187,-0.020364829,0.00130172
0_570_0,0,570,0,3,0.001494643,0.019123019,0.300711847,-0.001357466,-0.021376711,0.001092888
1_570_-5,1,570,-5,3,-0.001643385,0.025724024,0.235512834,-0.000821013,-0.015903262,0.001624759
1_570_-4,1,570,-4,3,-0.001564313,0.024811805,0.248844202,-0.000999723,-0.017095777,0.001614387
1_570_-3,1,570,-3,3,-0.001561219,0.022405949,0.25877611,-0.0009643,-0.017854597,0.001473916
1_570_-2,1,570,-2,3,-0.001663538,0.020103694,0.273007899,-0.001070922,-0.019006659,0.001334497
1_570_-1,1,570,-1,3,-0.001939395,0.018807911,0.286914054,-0.001165175,-0.020285735,0.00123632
1_570_0,1,570,0,3,-0.002666548,0.018904394,0.305511665,-0.00142995,-0.021709368,0.001023122
2_570_-5,2,570,-5,3,-0.004887682,0.025482428,0.238949078,-0.00089019,-0.016127159,0.001620179
2_570_-4,2,570,-4,3,-0.004898271,0.024281971,0.251634733,-0.001028734,-0.017224392,0.001550739
2_570_-3,2,570,-3,3,-0.004686716,0.022130063,0.262159267,-0.001057794,-0.018038867,0.001412153
2_570_-2,2,570,-2,3,-0.004508721,0.020467146,0.2761565,-0.001237159,-0.019172739,0.001333175
2_570_-1,2,570,-1,3,-0.004112958,0.018379643,0.284271383,-0.001240089,-0.019838259,0.00121169
2_570_0,2,570,0,3,-0.005742446,0.019037349,0.310085265,-0.00160685,-0.021844784,0.000978985
3_570_-5,3,570,-5,3,-0.007951341,0.025345631,0.24161838,-0.000994719,-0.016285977,0.001618542
3_570_-4,3,570,-4,3,-0.008105799,0.023906449,0.254070773,-0.001111305,-0.017344019,0.001546542
3_570_-3,3,570,-3,3,-0.008303522,0.022196562,0.267001475,-0.001205292,-0.018351036,0.00143732
3_570_-2,3,570,-2,3,-0.008453938,0.021268872,0.282683228,-0.001366441,-0.019521366,0.001324691
3_570_-1,3,570,-1,3,-0.008516939,0.021212599,0.298876807,-0.00153837,-0.020709524,0.001147112
3_570_0,3,570,0,3,-0.009368258,0.018519669,0.311036442,-0.001702361,-0.02180755,0.000921042
4_570_-5,4,570,-5,3,-0.011381941,0.025399252,0.245094929,-0.001109323,-0.016507609,0.001626553
4_570_-4,4,570,-4,3,-0.01150793,0.023697963,0.25597704,-0.00117919,-0.017408955,0.001519998
4_570_-3,4,570,-3,3,-0.01182533,0.022329523,0.268984193,-0.001299168,-0.018460829,0.001436734
4_570_-2,4,570,-2,3,-0.012317199,0.021156198,0.283808694,-0.001422105,-0.019589191,0.001301078
4_570_-1,4,570,-1,3,-0.012787061,0.019903438,0.297404472,-0.001593075,-0.020732564,0.001132626
4_570_0,4,570,0,3,-0.013935093,0.01790113,0.313890232,-0.001795347,-0.021864748,0.000882772
5_570_-5,5,570,-5,3,-0.015038017,0.025351891,0.248036762,-0.00120134,-0.01669793,0.001616982
5_570_-4,5,570,-4,3,-0.015229132,0.02400844,0.259517389,-0.001285495,-0.01761277,0.001539468
5_570_-3,5,570,-3,3,-0.015999511,0.023277998,0.275907266,-0.001441462,-0.01884335,0.001439078
5_570_-2,5,570,-2,3,-0.016946893,0.023012497,0.293866744,-0.00159982,-0.020113755,0.001269938
5_570_-1,5,570,-1,3,-0.017979238,0.020719251,0.305814887,-0.001776133,-0.021134466,0.001073432
5_570_0,5,570,0,3,-0.019079521,0.017048056,0.314100279,-0.001863395,-0.021956724,0.000799251
0_540_-5,0,540,-5,3,0.000552281,0.026755184,0.233321191,-0.000770182,-0.015630586,0.00173781
0_540_-4,0,540,-4,3,0.000404952,0.025219449,0.247190757,-0.000958371,-0.016778964,0.001667122
0_540_-3,0,540,-3,3,0.000470385,0.022970961,0.260225987,-0.000937137,-0.017677892,0.001506668
0_540_-2,0,540,-2,3,0.000606565,0.022614459,0.276838355,-0.001152559,-0.019088988,0.001368172
0_540_-1,0,540,-1,3,0.00068758,0.021310297,0.291601741,-0.001439365,-0.020259448,0.001282974
0_540_0,0,540,0,3,0.000617515,0.018143511,0.296243797,-0.001451859,-0.0207183,0.001088665
1_540_-5,1,540,-5,3,-0.002364691,0.026011225,0.236765813,-0.000890823,-0.015785017,0.001697525
1_540_-4,1,540,-4,3,-0.002202572,0.025997167,0.255702815,-0.001127676,-0.017176715,0.001677818
1_540_-3,1,540,-3,3,-0.002376398,0.0245258,0.266733332,-0.001130186,-0.017980924,0.001498631
1_540_-2,1,540,-2,3,-0.002438066,0.022395306,0.277748767,-0.001222775,-0.018947484,0.001335367
1_540_-1,1,540,-1,3,-0.002559224,0.021260294,0.289928224,-0.001351048,-0.020124501,0.001208092
1_540_0,1,540,0,3,-0.003366035,0.018723207,0.302209595,-0.0015636,-0.021121317,0.001023187
2_540_-5,2,540,-5,3,-0.005545318,0.025847305,0.241029512,-0.000969876,-0.016011731,0.001699037
2_540_-4,2,540,-4,3,-0.005582495,0.025704673,0.258863215,-0.001156008,-0.017312315,0.001616794
2_540_-3,2,540,-3,3,-0.005616848,0.024628269,0.270249247,-0.001212064,-0.018161357,0.001461742
2_540_-2,2,540,-2,3,-0.005377679,0.022775072,0.280812456,-0.001396136,-0.019088748,0.001334406
2_540_-1,2,540,-1,3,-0.0048922,0.020524669,0.28798186,-0.001427867,-0.019670268,0.00119306
2_540_0,2,540,0,3,-0.006371612,0.017766007,0.301962178,-0.001659628,-0.020990314,0.000989291
3_540_-5,3,540,-5,3,-0.008622697,0.026116213,0.245949614,-0.001080343,-0.016233059,0.00169994
3_540_-4,3,540,-4,3,-0.009118242,0.02680815,0.263438886,-0.001262196,-0.017552064,0.001608128
3_540_-3,3,540,-3,3,-0.009223442,0.02482572,0.273391205,-0.001360885,-0.01838145,0.001463003
3_540_-2,3,540,-2,3,-0.009201716,0.022782119,0.283452118,-0.001506373,-0.019235907,0.001318602
3_540_-1,3,540,-1,3,-0.009217483,0.020019356,0.292231339,-0.001610238,-0.019942812,0.001144932
3_540_0,3,540,0,3,-0.009940957,0.017305203,0.300625949,-0.001729099,-0.020860845,0.000923086
4_540_-5,4,540,-5,3,-0.012356603,0.028294282,0.255270622,-0.001246242,-0.016773583,0.001707886
4_540_-4,4,540,-4,3,-0.012615144,0.026795571,0.265289297,-0.001327299,-0.01759801,0.001576477
4_540_-3,4,540,-3,3,-0.012819218,0.02527992,0.274719839,-0.001437424,-0.018480934,0.001449089
4_540_-2,4,540,-2,3,-0.013206897,0.023054174,0.285440926,-0.001564124,-0.019342112,0.001295572
4_540_-1,4,540,-1,3,-0.013643915,0.020275079,0.295468889,-0.001700091,-0.0202059,0.001129272
4_540_0,4,540,0,3,-0.014241336,0.017322419,0.304629144,-0.001814968,-0.021016282,0.000902857
5_540_-5,5,540,-5,3,-0.016153849,0.028826356,0.258047802,-0.001336233,-0.016969106,0.001692318
5_540_-4,5,540,-4,3,-0.016386493,0.027157006,0.266530432,-0.001422116,-0.017720463,0.001567355
5_540_-3,5,540,-3,3,-0.016927923,0.025530875,0.277209644,-0.001563669,-0.01866275,0.001436413
5_540_-2,5,540,-2,3,-0.017355657,0.022792674,0.287340634,-0.00165518,-0.019459998,0.001270418
5_540_-1,5,540,-1,3,-0.01834152,0.020109544,0.297878808,-0.001812872,-0.020370735,0.001088147
5_540_0,5,540,0,3,-0.019159114,0.017354401,0.30552463,-0.00187954,-0.021146515,0.000827105
0_510_-5,0,510,-5,3,0.000170903,0.028565475,0.241026128,-0.000905586,-0.015821769,0.001830058
